WORD	ORIG	RATIO=B2/SUM(B:B)*11451419
貸款	3697	1353
經常	3691	1351
不僅	3683	1348
收到	3683	1348
傳播	3683	1348
語音	3683	1348
注意事項	3676	1345
各地	3671	1343
申報	3668	1342
染色	3668	1342
照顧	3666	1342
願意	3659	1339
不用	3658	1339
天下	3648	1335
地產	3643	1333
小站	3640	1332
熱門	3639	1332
到了	3638	1331
裝置	3636	1331
李登輝	3636	1331
本館	3628	1328
福利	3620	1325
曾經	3618	1324
試題	3608	1320
查看	3603	1318
預計	3600	1317
十三	3599	1317
確認	3596	1316
連接	3594	1315
深度	3591	1314
以爲	3590	1314
也會	3589	1313
代碼	3581	1310
備註	3581	1310
評論	3581	1310
轉載	3580	1310
哪裏	3578	1309
哪邊	3578	1309
班級	3574	1308
死亡	3572	1307
呈現	3572	1307
掌握	3569	1306
已有	3568	1306
每個	3563	1304
體系	3556	1301
指數	3551	1299
不必	3550	1299
幼兒	3549	1299
年齡	3549	1299
普通	3548	1298
雙方	3548	1298
加以	3547	1298
護理	3545	1297
每次	3544	1297
收入	3543	1297
診斷	3543	1297
連戰	3542	1296
道路	3540	1295
覈准	3538	1295
是以	3532	1292
能源	3525	1290
李總統	3520	1288
也要	3519	1288
景觀	3519	1288
中興	3516	1287
突然	3515	1286
來到	3511	1285
原始	3511	1285
哲學	3510	1284
公平	3507	1283
全面	3506	1283
高手	3503	1282
召開	3502	1282
對方	3501	1281
書目	3500	1281
藉由	3496	1279
每週	3495	1279
分爲	3493	1278
優良	3489	1277
不足	3487	1276
宋楚瑜	3481	1274
售價	3480	1273
發揮	3478	1273
文獻	3476	1272
人緣	3468	1269
人員	3467	1269
必要	3467	1269
組成	3466	1268
給予	3464	1268
智慧	3463	1267
不再	3462	1267
雲林	3462	1267
是不是	3462	1267
來賓	3455	1264
取消	3452	1263
製品	3452	1263
分鐘	3450	1262
目次	3450	1262
入會	3446	1261
是個	3443	1260
上帝	3442	1260
互動	3442	1260
藥品	3441	1259
未經	3438	1258
兩人	3436	1257
上課	3421	1252
享受	3420	1251
採取	3420	1251
印表機	3413	1249
住宿	3412	1249
控制台	3410	1248
也就是	3409	1247
文教	3403	1245
人猿	3400	1244
置喙	3400	1244
外科	3392	1241
類似	3392	1241
一套	3390	1241
來說	3387	1239
同樣	3386	1239
美容	3386	1239
語文	3384	1238
年底	3383	1238
公尺	3381	1237
玩具	3379	1236
保持	3378	1236
公會	3376	1235
工會	3375	1235
尤其	3374	1235
診所	3372	1234
郵資	3371	1234
首先	3369	1233
須知	3368	1232
大專	3362	1230
天空	3361	1230
手術	3358	1229
面臨	3355	1228
理想	3353	1227
頁數	3352	1227
零件	3352	1227
力量	3348	1225
看法	3342	1223
眼睛	3342	1223
流程	3341	1223
宜蘭	3338	1221
類型	3331	1219
日前	3330	1219
離開	3330	1219
停止	3329	1218
具備	3328	1218
此一	3326	1217
物件	3326	1217
界面	3323	1216
介面	3322	1216
少年	3321	1215
運輸	3318	1214
主席	3315	1213
無論	3315	1213
車輛	3314	1213
信件	3314	1213
落實	3313	1212
經銷	3311	1212
老人	3309	1211
住宅	3308	1211
預定	3306	1210
青少年	3302	1208
尺寸	3291	1204
對話	3289	1204
一個人	3284	1202
加速	3281	1201
訂定	3275	1198
皮膚	3273	1198
收集	3272	1197
發表意見	3272	1197
所謂	3271	1197
化工	3268	1196
便可	3265	1195
演員	3265	1195
常常	3264	1194
光復	3263	1194
長長	3263	1194
嚐嚐	3263	1194
商務	3258	1192
甄試	3257	1192
加油	3256	1191
症狀	3255	1191
違反	3253	1190
淡水	3252	1190
起來	3246	1188
加拿大	3245	1187
著作權	3244	1187
看板	3243	1187
就像	3242	1186
所得	3238	1185
困難	3233	1183
敬請	3233	1183
專用	3232	1183
好處	3228	1181
中天	3227	1181
來看	3226	1181
基隆市	3225	1180
清華大學	3224	1180
繪圖	3223	1179
記憶體	3221	1179
進出	3219	1178
翻譯	3218	1178
同一	3212	1175
特定	3210	1175
轉換	3210	1175
裏面	3196	1170
預測	3195	1169
工程師	3194	1169
期限	3193	1168
可愛	3185	1166
立法院	3182	1164
寄給	3180	1164
緊急	3180	1164
華人	3178	1163
根本	3172	1161
本部	3170	1160
投入	3170	1160
董事長	3156	1155
順利	3151	1153
滑鼠	3149	1152
頻道	3149	1152
場所	3148	1152
永遠	3147	1152
型態	3140	1149
新加坡	3139	1149
鄉土	3135	1147
封面	3127	1144
尤其是	3127	1144
消防	3126	1144
晶片	3122	1142
訪問	3119	1141
第一個	3116	1140
與其	3115	1140
總經理	3115	1140
禁止	3114	1140
表格	3112	1139
患者	3112	1139
我不	3111	1138
人們	3110	1138
服務業	3110	1138
直到	3109	1138
權益	3104	1136
形式	3103	1135
並請	3101	1135
東京	3101	1135
評鑑	3101	1135
民營	3100	1134
教育廳	3096	1133
規模	3094	1132
國家公園	3094	1132
精選	3093	1132
廢棄物	3091	1131
醫藥	3090	1131
男女	3084	1129
最重	3084	1129
感到	3083	1128
興建	3081	1127
關懷	3079	1127
緣起	3078	1126
驅動	3076	1126
事情	3075	1125
衛星	3070	1123
先進	3069	1123
數據	3069	1123
仍然	3067	1122
若是	3062	1120
弱視	3061	1120
弱勢	3061	1120
玻璃	3060	1120
剝離	3059	1119
事務所	3059	1119
大同	3058	1119
接觸	3057	1119
依照	3048	1115
個案	3047	1115
水準	3044	1114
總是	3043	1114
助理	3041	1113
耳朵	3035	1111
作家	3034	1110
挑戰	3034	1110
幼稚園	3034	1110
紀念	3028	1108
作業系統	3028	1108
有時	3025	1107
步驟	3025	1107
協調	3024	1107
爭取	3024	1107
到底	3023	1106
柯林頓	3022	1106
說話	3019	1105
分配	3017	1104
可能是	3016	1104
前項	3013	1103
經理	3012	1102
出現	3010	1101
滿足	3009	1101
講師	3008	1101
請勿	3007	1100
幾個	3004	1099
劇情	3004	1099
高度	3002	1099
出線	3000	1098
亦是	3000	1098
契約	3000	1098
初獻	2999	1097
建構	2998	1097
公佈欄	2992	1095
和平	2983	1092
答案	2983	1092
包含	2981	1091
包涵	2980	1090
序號	2977	1089
人在	2976	1089
各式	2976	1089
數字	2972	1088
高級中學	2972	1088
身心	2971	1087
忘了	2970	1087
一家	2968	1086
元件	2968	1086
務必	2967	1086
憲法	2966	1085
解析度	2964	1085
再度	2959	1083
議題	2959	1083
呵呵	2958	1082
時期	2958	1082
第八	2956	1082
滿意	2956	1082
環境保護	2954	1081
狀態	2948	1079
繳交	2947	1078
板橋市	2946	1078
破壞	2937	1075
缺乏	2936	1074
台澎金馬	2936	1074
回想	2934	1074
認證	2934	1074
迴響	2933	1073
樂園	2931	1073
三段	2928	1071
研究室	2928	1071
距離	2926	1071
危險	2925	1070
表演	2916	1067
範例	2916	1067
對外	2915	1067
維修	2915	1067
一場	2913	1066
人權	2912	1066
中山大學	2912	1066
旅行社	2909	1065
有限	2908	1064
有線	2907	1064
物品	2906	1063
不到	2905	1063
太多	2905	1063
溫度	2905	1063
大事	2904	1063
飛機	2904	1063
料理	2904	1063
工業區	2900	1061
主持人	2899	1061
就在	2898	1060
肯定	2897	1060
任務	2892	1058
主機板	2885	1056
雷射	2884	1055
大幅	2882	1055
一片	2881	1054
高興	2880	1054
十日	2879	1054
友人	2878	1053
有人	2878	1053
有的	2878	1053
定義	2876	1052
思想	2876	1052
一隻	2875	1052
一支	2874	1052
一枝	2874	1052
室內	2874	1052
題目	2867	1049
回話	2866	1049
一題	2858	1046
附設	2855	1045
此次	2852	1044
之中	2848	1042
一不	2847	1042
一部	2847	1042
本院	2847	1042
移步	2847	1042
一步	2846	1041
本願	2846	1041
警察	2842	1040
可否	2840	1039
紐約	2838	1039
職務	2837	1038
零組件	2837	1038
校友	2835	1037
寫信	2835	1037
陸續	2831	1036
追求	2829	1035
恢復	2827	1034
傷害	2827	1034
二日	2826	1034
飛行	2823	1033
怎樣	2819	1032
考量	2816	1030
表達	2815	1030
輻射	2813	1029
帶來	2812	1029
求纔	2808	1028
流通	2808	1028
基督	2807	1027
培育	2804	1026
工學院	2802	1025
後續	2800	1025
壓縮	2797	1024
書店	2793	1022
纔是	2793	1022
不論	2787	1020
將在	2783	1018
合理	2781	1018
覈定	2780	1017
原理	2779	1017
嚴格	2777	1016
早期	2776	1016
而已	2776	1016
沿革	2776	1016
請洽	2776	1016
未上	2774	1015
明天	2774	1015
集中	2773	1015
收錄	2770	1014
看完	2768	1013
指令	2762	1011
政黨	2762	1011
中興大學	2761	1010
問答	2756	1009
讓人	2755	1008
觀看	2755	1008
視訊	2754	1008
一千	2751	1007
可用	2749	1006
管道	2744	1004
吸引	2741	1003
音響	2738	1002
太陽	2737	1002
彼此	2737	1002
大會	2730	999
前面	2727	998
探索	2727	998
擔心	2727	998
確保	2723	996
登門	2722	996
營造	2722	996
還要	2721	996
千萬	2718	995
都不	2718	995
並沒有	2717	994
主動	2716	994
會的	2715	994
之下	2711	992
澎湖	2711	992
選戰	2711	992
聽到	2711	992
大師	2710	992
碩士班	2707	991
理由	2704	989
做爲	2702	989
澎湖縣	2702	989
公分	2701	988
獎學金	2701	988
增進	2698	987
告知	2696	987
版權	2696	987
因而	2689	984
創新	2689	984
我會	2688	984
小心	2686	983
回饋	2684	982
企劃	2683	982
年輕	2683	982
病患	2683	982
企劃書	2683	982
企劃案	2683	982
汽化	2682	981
氣話	2682	981
霹靂	2680	981
中小企業	2680	981
建築物	2678	980
負擔	2676	979
專區	2676	979
發信	2676	979
主張	2675	979
聯誼	2675	979
亦可	2670	977
建築師	2669	977
生日	2667	976
獲利	2667	976
顯示器	2667	976
冷凍	2666	976
正式	2665	975
台東	2664	975
正是	2664	975
正事	2663	974
正視	2663	974
外國	2660	973
國會	2659	973
兩種	2656	972
中央大學	2656	972
疑問	2655	972
競賽	2655	972
確實	2652	970
利益	2651	970
預期	2651	970
獎勵	2651	970
央行	2650	970
最多	2647	969
改進	2645	968
匯率	2645	968
東南亞	2645	968
第二次	2641	966
學科	2638	965
身上	2637	965
風暴	2637	965
新星	2637	965
新興	2637	965
高科技	2634	964
申請書	2633	964
研討	2631	963
看見	2630	962
傳送	2626	961
成人	2625	961
桃園市	2625	961
成仁	2624	960
某些	2621	959
報紙	2620	959
音效	2618	958
美商	2613	956
短線	2611	955
地位	2608	954
填入	2608	954
用來	2606	954
男性	2606	954
具體	2606	954
高速	2606	954
中和市	2605	953
但在	2602	952
漁港	2602	952
尊重	2601	952
正室	2600	951
政事	2600	951
就有	2600	951
師生	2599	951
十年	2598	951
北區	2598	951
舊有	2598	951
防止	2596	950
入門	2594	949
印度	2592	949
民族	2591	948
並將	2591	948
無限	2588	947
圖書目錄	2588	947
無線	2587	947
升級	2586	946
族羣	2585	946
決策	2584	946
三重市	2580	944
六大	2579	944
合格	2579	944
月底	2573	942
事實	2573	942
回中	2572	941
導演	2570	940
交通部	2568	940
新莊市	2568	940
所在	2567	939
省府	2567	939
科系	2566	939
韓國	2566	939
殘障	2565	939
迅速	2564	938
感情	2564	938
職稱	2563	938
飲食	2561	937
評價	2560	937
平價	2559	936
同學會	2559	936
卻是	2558	936
基於	2557	936
將來	2557	936
電池	2557	936
保留	2553	934
前言	2552	934
太平洋	2552	934
研究生	2549	933
並非	2548	932
海岸	2548	932
百科	2547	932
視覺	2543	931
視覺系	2543	931
彰化市	2543	931
決議	2542	930
放在	2541	930
商店	2540	929
中央政府	2540	929
妳的	2539	929
留言簿	2539	929
得以	2537	928
耶穌	2536	928
會在	2536	928
花園	2535	928
習慣	2535	928
影片	2533	927
強化	2532	927
第六	2529	925
公務人員	2529	925
標示	2527	925
你要	2526	924
女子	2525	924
充滿	2524	924
上海	2521	923
精密	2521	923
鋼鐵	2516	921
接着	2514	920
母親	2513	920
神經	2512	919
很好	2511	919
進而	2511	919
退休	2509	918
小學	2508	918
專校	2507	917
敘述	2505	917
綠色	2505	917
本所	2504	916
南台	2504	916
一期	2502	916
往往	2500	915
舊友	2500	915
學年	2495	913
衛生署	2493	912
實用	2492	912
表面	2491	912
重量	2491	912
馬上	2491	912
馬勒	2491	912
陽明	2490	911
天堂	2487	910
結婚	2487	910
不好	2486	910
創意	2486	910
投票	2484	909
庫存	2483	909
義務	2483	909
最低	2482	908
永興	2481	908
遇到	2480	908
現任	2479	907
提到	2479	907
美女	2476	906
小型	2473	905
指引	2473	905
以免	2472	905
五日	2471	904
並未	2470	904
講座	2470	904
至今	2469	903
領導	2469	903
小弟	2465	902
昨日	2465	902
概論	2465	902
選民	2465	902
九年	2463	901
貨品	2462	901
宣導	2460	900
技術	2458	899
外交	2457	899
市民	2455	898
聽講	2453	898
天文	2452	897
機場	2452	897
風險	2451	897
鑑定	2448	896
七七	2447	895
景氣	2447	895
數據機	2447	895
悽悽	2446	895
戚戚	2446	895
淒淒	2446	895
心聲	2445	895
進度	2445	895
新生	2444	894
現金	2441	893
泰國	2440	893
現今	2440	893
就要	2440	893
獻金	2440	893
開啓	2439	893
路線	2436	891
北路	2435	891
知名	2434	891
美食	2434	891
收費	2432	890
聖經	2432	890
都可以	2431	890
差異	2426	888
那是	2425	887
哪是	2425	887
精品	2425	887
玉山	2424	887
成大	2424	887
引進	2423	887
不管	2420	886
內科	2419	885
合併	2419	885
情勢	2417	884
認同	2417	884
色彩	2416	884
刺激	2416	884
精緻	2416	884
是誰	2415	884
精製	2415	884
中小學	2415	884
本月	2413	883
近年來	2411	882
在台	2410	882
有空	2407	881
鐵路	2406	880
字串	2404	880
公益	2402	879
計數	2400	878
記述	2400	878
記數	2400	878
新聲	2400	878
精制	2400	878
書名	2399	878
屏東市	2398	878
纔會	2393	876
角度	2391	875
相機	2390	875
出生	2389	874
官員	2389	874
烘焙	2387	873
型錄	2385	873
註明	2384	872
醫生	2384	872
一生	2383	872
一聲	2383	872
錄影帶	2382	872
稱爲	2379	871
回電	2378	870
紡織	2377	870
記憶	2377	870
回來	2375	869
著名	2375	869
電子所	2375	869
立法	2374	869
義大利	2374	869
戲院	2373	868
光學	2372	868
全世界	2372	868
檢測	2369	867
予以	2368	867
心臟	2368	867
全新	2368	867
貨幣	2367	866
應用軟體	2367	866
居民	2366	866
報價	2365	865
華視	2365	865
臨時	2365	865
看來	2364	865
戲劇	2363	865
下面	2362	864
很難	2362	864
真實	2362	864
下麪	2361	864
一本書	2359	863
主意	2349	860
主義	2348	859
潛水	2346	858
福音	2344	858
五金	2343	857
各大	2343	857
全體	2342	857
來了	2342	857
將於	2342	857
一屆	2341	857
七日	2341	857
二路	2341	857
以便	2341	857
競選	2341	857
清潔	2340	856
出席	2339	856
衝擊	2339	856
補充	2336	855
淡江大學	2336	855
南區	2335	854
再次	2334	854
每個人	2334	854
筆者	2332	853
適當	2332	853
上有	2331	853
進步	2331	853
並不是	2331	853
失去	2330	853
蔘選	2329	852
信義	2328	852
甄選	2328	852
宏碁	2327	852
股價	2326	851
公路	2325	851
週邊	2325	851
有機	2323	850
榜單	2323	850
法人	2322	850
監督	2322	850
並於	2321	849
信心	2321	849
骨架	2320	849
充分	2318	848
那就	2317	848
彈性	2317	848
特價	2314	847
住址	2312	846
環保署	2312	846
回顧	2310	845
國人	2310	845
預估	2310	845
蒐集	2309	845
研究院	2309	845
本來	2308	845
訂閱	2308	845
主要是	2308	845
反而	2305	843
特區	2304	843
風格	2302	842
卡片	2300	842
動力	2299	841
詢問	2298	841
旅行	2291	838
複製	2291	838
草案	2289	838
反對	2288	837
一名	2286	837
軍事	2286	837
技能	2284	836
配備	2283	835
讀書	2283	835
吸收	2278	834
企業管理	2276	833
上面	2274	832
都在	2274	832
意識	2273	832
情緒	2269	830
排名	2265	829
市府	2264	828
居住	2263	828
承辦	2261	827
薪資	2261	827
少女	2260	827
保存	2260	827
放棄	2255	825
議會	2255	825
日文	2254	825
意會	2254	825
都能	2251	824
執照	2250	823
絕色	2250	823
種子	2250	823
同仁	2249	823
快報	2249	823
更改	2249	823
旅部	2249	823
旅館	2249	823
女孩	2248	823
施行	2248	823
修訂	2248	823
師大	2247	822
現形	2246	822
現行	2245	822
父親	2244	821
可見	2244	821
日子	2243	821
常用	2243	821
審計	2242	820
地下	2241	820
線形	2240	820
線型	2240	820
太空	2239	819
原料	2239	819
風雲	2238	819
氣候	2238	819
應有	2238	819
本期	2234	817
強烈	2229	816
人體	2228	815
很大	2226	815
多多	2224	814
受理	2224	814
婚姻	2223	813
水泥	2222	813
偵測	2220	812
大概	2219	812
優先	2218	812
總部	2218	812
民生	2217	811
下一個	2217	811
列表	2215	811
扮演	2215	811
突破	2215	811
財產	2215	811
星際	2213	810
業界	2213	810
出租	2211	809
兩年	2211	809
專科學校	2211	809
相互	2207	808
花蓮市	2207	808
付郵	2206	807
本案	2206	807
蘋果	2205	807
浪漫	2204	807
競爭力	2203	806
東方	2202	806
幫忙	2201	805
同人	2200	805
銅人	2200	805
審議	2200	805
瞳仁	2200	805
中醫	2199	805
單一	2199	805
測量	2199	805
好好	2197	804
其餘	2197	804
大綱	2196	804
藝術家	2196	804
每一個	2195	803
怎麼辦	2195	803
親自	2194	803
選項	2194	803
市電	2193	802
休息	2193	802
之家	2190	801
適宜	2189	801
識別碼	2189	801
師範大學	2189	801
攻擊	2188	801
事宜	2188	801
釋疑	2188	801
濃度	2187	800
複雜	2186	800
體重	2184	799
心得	2183	799
應該是	2179	797
一旦	2175	796
南京東路	2173	795
主持	2172	795
精彩	2172	795
一號	2171	794
氣象	2171	794
投資人	2171	794
九十	2167	793
材質	2167	793
發出	2167	793
找不到	2167	793
計算機	2167	793
交大	2165	792
眼鏡	2164	792
國產	2163	792
立場	2162	791
模型	2162	791
管理學院	2162	791
主辦	2158	790
氣體	2157	789
以往	2156	789
這時	2156	789
深入	2153	788
廣播	2153	788
一塊錢	2153	788
政府機關	2152	787
港澳	2151	787
別人的	2150	787
等待	2148	786
想到	2148	786
開機	2147	786
移動	2145	785
一洞	2144	785
一動	2144	785
一棟	2144	785
看着	2144	785
基地	2144	785
書局	2142	784
視爲	2142	784
式微	2141	783
請先	2140	783
其他的	2137	782
八卦	2136	782
資產	2135	781
嘗試	2132	780
三日	2131	780
常識	2131	780
立刻	2130	779
常式	2130	779
常事	2130	779
常是	2130	779
請看	2130	779
欄位	2130	779
糖尿病	2130	779
合計	2128	779
宇宙	2127	778
附件	2126	778
判斷	2125	778
復健	2125	778
犯罪	2124	777
犯賤	2124	777
是有	2124	777
仍有	2122	777
電算中心	2120	776
高達	2119	775
異常	2119	775
陽光	2118	775
電源	2118	775
認知	2118	775
方位	2117	775
店員	2117	775
案例	2117	775
分級	2116	774
寵物	2116	774
這位	2115	774
又有	2114	774
商標	2114	774
情人	2114	774
航空公司	2114	774
台商	2113	773
聽說	2113	773
協定	2111	772
移民	2111	772
近期	2109	772
第九	2108	771
造型	2108	771
過得	2106	771
各校	2105	770
績效	2105	770
電力	2102	769
可能會	2101	769
造形	2100	768
復建	2100	768
爭議	2098	768
金門	2097	767
南投	2097	767
精靈	2097	767
而不	2096	767
染料	2096	767
意思	2096	767
一方面	2096	767
一一	2095	767
掃描	2095	767
他是	2094	766
容量	2093	766
資本	2093	766
更加	2092	766
毒性	2092	766
分行	2091	765
同步	2091	765
條文	2090	765
不動產	2090	765
成就	2089	764
個性	2088	764
四個	2087	764
實踐	2087	764
橡膠	2087	764
暫時	2086	763
申請人	2085	763
土壤	2084	763
魚類	2083	762
電動	2083	762
明白	2081	762
那種	2080	761
哪種	2080	761
期望	2080	761
有所	2078	760
依法	2077	760
基層	2075	759
專屬	2072	758
組長	2072	758
有了	2071	758
血管	2071	758
流水	2071	758
看了	2071	758
普遍	2071	758
古典	2068	757
如今	2066	756
黃金	2066	756
法院	2065	756
顧客	2065	756
政治大學	2065	756
不敢	2064	755
給付	2064	755
不感	2063	755
不趕	2063	755
授課	2062	755
馬來西亞	2062	755
天然	2061	754
存款	2060	754
研究員	2060	754
中等	2059	753
保養	2059	753
這一	2059	753
圖案	2059	753
培訓	2058	753
審覈	2058	753
工商專科	2055	752
